"A-2"|Yes|"39878417"|"65307695"
"A-2"|Yes|"39878418"|"65307696"
"A-4"|No |"39878418"|"65307697"
"A-1"|Yes|"39878419"|"65307698"
"A-2"|No |"39878419"|"65307699"
"A-2"|No |"39878420"|"65307700"
"A-4"|Yes|"39878420"|"65307701"
"A-4"|No |"39878421"|"65307702"
"A-1"|No |"39878421"|"65307703"
"A-2"|Yes|"39878421"|"65307704"
"A-1"|No |"39878422"|"65307705"
"A-2"|No |"39878422"|"65307706"
"A-4"|Yes|"39878422"|"65307707"
"A-6"|No |"39878422"|"65307708"
"A-6"|Yes|"39878423"|"65307709"
"A-7"|No |"39878423"|"65307710"
"A-6"|Yes|"39878424"|"65307711"
"A-4"|Yes|"39878425"|"65307712"
"A-2"|Yes|"39878426"|"65307713"
"A-4"|No |"39878426"|"65307714"
"A-2"|Yes|"39878427"|"65307715"
"A-4"|No |"39878427"|"65307716"
"A-2"|Yes|"39878428"|"65307717"
"A-4"|No |"39878428"|"65307718"
"A-4"|Yes|"39878429"|"65307719"
"A-2"|Yes|"39878430"|"65307720"
"A-4"|No |"39878430"|"65307721"
"A-2"|Yes|"39878431"|"65307722"
"A-4"|No |"39878431"|"65307723"
"A-2"|Yes|"39878432"|"65307724"
"A-4"|No |"39878432"|"65307725"
"A-2"|No |"39878433"|"65307726"
"A-4"|Yes|"39878433"|"65307727"
"A-1"|Yes|"39878434"|"65307728"
"A-2"|No |"39878434"|"65307729"
"A-3"|No |"39878434"|"65307730"
"A-4"|Yes|"39878435"|"65307731"
"A-2"|No |"39878435"|"65307732"
"A-4"|No |"39878436"|"65307733"
"A-6"|Yes|"39878436"|"65307734"
"A-7"|No |"39878436"|"65307735"
"A-6"|No |"39878437"|"65307736"
"A-7"|Yes|"39878437"|"65307737"
"A-6"|No |"39878438"|"65307738"
"A-7"|Yes|"39878438"|"65307739"
"A-6"|No |"39878439"|"65307740"
"A-7"|Yes|"39878439"|"65307741"
"A-6"|No |"39878440"|"65307742"
"A-7"|Yes|"39878440"|"65307743"
"A-6"|No |"39878441"|"65307744"
"A-7"|Yes|"39878441"|"65307745"
"A-6"|No |"39878442"|"65307746"
"A-7"|Yes|"39878442"|"65307747"
"A-4"|No |"39878443"|"65307748"
"A-6"|Yes|"39878443"|"65307749"
"A-7"|No |"39878443"|"65307750"
"A-4"|Yes|"39878444"|"65307751"
"A-4"|Yes|"39878445"|"65307752"
"A-2"|No |"39878446"|"65307753"
"A-4"|Yes|"39878446"|"65307754"
"A-4"|Yes|"39878447"|"65307755"
"A-2"|No |"39878448"|"65307756"
"A-4"|Yes|"39878448"|"65307757"
"A-4"|Yes|"39878449"|"65307758"
"A-1"|No |"39878451"|"65307759"
"A-2"|No |"39878451"|"65307760"
"A-4"|Yes|"39878451"|"65307761"
"A-2"|No |"39878452"|"65307762"
"A-4"|Yes|"39878452"|"65307763"
"A-1"|No |"39878453"|"65307764"
"A-2"|Yes|"39878453"|"65307765"
"A-4"|No |"39878453"|"65307766"
"A-1"|No |"39878455"|"65307767"
"A-2"|No |"39878455"|"65307768"
"A-4"|Yes|"39878455"|"65307769"
"A-1"|No |"39878456"|"65307770"
"A-2"|Yes|"39878456"|"65307771"
"A-4"|No |"39878456"|"65307772"
"A-2"|No |"39878457"|"65307773"
"A-4"|Yes|"39878457"|"65307774"
"A-1"|No |"39878459"|"65307775"
"A-2"|No |"39878459"|"65307776"
