0|0|3||2|4|5||||"39878417"|"68169161"
0|0|3||2|4|5||||"39878418"|"68169162"
10|19|30||2|4|5||||"39878419"|"68169163"
25|35|45||5|40|75||||"39878419"|"68169164"
0|5|6||75|162|250||||"39878419"|"68169165"
2|8|15||2|4|5||||"39878420"|"68169166"
7|16|25||5|40|75||||"39878420"|"68169167"
0|1|3||75|162|250||||"39878420"|"68169168"
2|15|25||2|4|5||||"39878421"|"68169169"
7|30|40||5|40|75||||"39878421"|"68169170"
0|5|6||75|162|250||||"39878421"|"68169171"
2|6|25||2|4|5||||"39878422"|"68169172"
10|13|40||5|40|75||||"39878422"|"68169173"
0|1|6||75|162|250||||"39878422"|"68169174"
0|0|2||250|425|600||||"39878422"|"68169175"
5|7|25||5|40|75||||"39878423"|"68169176"
0|3|15||2|4|5||||"39878423"|"68169177"
0|0|6||75|162|250||||"39878423"|"68169178"
0|0|1||250|425|600||||"39878423"|"68169179"
5|13|25||5|40|75||||"39878424"|"68169180"
0|6|15||2|4|5||||"39878424"|"68169181"
0|0|2||250|425|600||||"39878424"|"68169182"
0|1|6||75|162|250||||"39878424"|"68169183"
0|0|3||2|4|5||||"39878425"|"68169184"
0|0|3||2|4|5||||"39878426"|"68169185"
0|0|3||2|4|5||||"39878427"|"68169186"
0|0|3||2|4|5||||"39878428"|"68169187"
0|0|3||2|4|5||||"39878429"|"68169188"
0|0|3||2|4|5||||"39878430"|"68169189"
0|0|3||2|4|5||||"39878431"|"68169190"
0|0|3||2|4|5||||"39878432"|"68169191"
0|2|15||2|4|5||||"39878433"|"68169192"
3|3|25||5|40|75||||"39878433"|"68169193"
0|0|1||75|162|250||||"39878433"|"68169194"
0|18|25||2|4|5||||"39878434"|"68169195"
5|36|40||5|40|75||||"39878434"|"68169196"
0|5|6||75|162|250||||"39878434"|"68169197"
3|13|25||5|40|75||||"39878435"|"68169198"
0|6|15||2|4|5||||"39878435"|"68169199"
0|1|1||75|162|250||||"39878435"|"68169200"
0|0|15||2|4|5||||"39878436"|"68169201"
0|0|20||5|40|75||||"39878436"|"68169202"
0|0|10||2|4|5||||"39878437"|"68169203"
0|0|3||5|40|75||||"39878437"|"68169204"
0|0|10||2|4|5||||"39878438"|"68169205"
0|0|3||5|40|75||||"39878438"|"68169206"
0|0|10||2|4|5||||"39878439"|"68169207"
0|0|3||5|40|75||||"39878439"|"68169208"
0|0|10||2|4|5||||"39878440"|"68169209"
0|0|3||5|40|75||||"39878440"|"68169210"
0|0|10||2|4|5||||"39878441"|"68169211"
0|0|3||5|40|75||||"39878441"|"68169212"
0|0|10||2|4|5||||"39878442"|"68169213"
0|0|3||5|40|75||||"39878442"|"68169214"
0|0|15||2|4|5||||"39878443"|"68169215"
0|0|20||5|40|75||||"39878443"|"68169216"
0|0|10||2|4|5||||"39878444"|"68169217"
0|0|5||5|40|75||||"39878444"|"68169218"
0|0|10||2|4|5||||"39878445"|"68169219"
0|0|5||5|40|75||||"39878445"|"68169220"
0|0|10||2|4|5||||"39878446"|"68169221"
0|0|5||5|40|75||||"39878446"|"68169222"
0|0|10||2|4|5||||"39878447"|"68169223"
0|0|5||5|40|75||||"39878447"|"68169224"
0|0|10||2|4|5||||"39878448"|"68169225"
0|0|5||5|40|75||||"39878448"|"68169226"
0|0|10||2|4|5||||"39878449"|"68169227"
0|0|5||5|40|75||||"39878449"|"68169228"
5|12|25||2|4|5||||"39878451"|"68169229"
15|25|40||5|40|75||||"39878451"|"68169230"
0|3|14||75|162|250||||"39878451"|"68169231"
2|10|20||2|4|5||||"39878452"|"68169232"
7|18|25||5|40|75||||"39878452"|"68169233"
0|2|10||75|162|250||||"39878452"|"68169234"
15|35|40||5|40|75||||"39878453"|"68169235"
7|19|25||2|4|5||||"39878453"|"68169236"
0|5|14||75|162|250||||"39878453"|"68169237"
0|0|1||250|425|600||||"39878453"|"68169238"
5|12|25||2|4|5||||"39878455"|"68169239"
15|25|40||5|40|75||||"39878455"|"68169240"
0|3|14||75|162|250||||"39878455"|"68169241"
15|35|40||5|40|75||||"39878456"|"68169242"
7|19|25||2|4|5||||"39878456"|"68169243"
0|5|14||75|162|250||||"39878456"|"68169244"
0|0|1||250|425|600||||"39878456"|"68169245"
2|10|20||2|4|5||||"39878457"|"68169246"
7|18|25||5|40|75||||"39878457"|"68169247"
0|2|10||75|162|250||||"39878457"|"68169248"
5|12|25||2|4|5||||"39878459"|"68169249"
15|25|40||5|40|75||||"39878459"|"68169250"
0|3|14||75|162|250||||"39878459"|"68169251"
15|35|40||5|40|75||||"39878460"|"68169252"
7|19|25||2|4|5||||"39878460"|"68169253"
0|5|14||75|162|250||||"39878460"|"68169254"
0|0|1||250|425|600||||"39878460"|"68169255"
2|10|20||2|4|5||||"39878461"|"68169256"
7|18|25||5|40|75||||"39878461"|"68169257"
0|2|10||75|162|250||||"39878461"|"68169258"
15|35|40||5|40|75||||"39878463"|"68169259"
7|19|25||2|4|5||||"39878463"|"68169260"
0|5|14||75|162|250||||"39878463"|"68169261"
0|0|1||250|425|600||||"39878463"|"68169262"
5|12|25||2|4|5||||"39878464"|"68169263"
15|25|40||5|40|75||||"39878464"|"68169264"
0|3|14||75|162|250||||"39878464"|"68169265"
2|12|20||2|4|5||||"39878465"|"68169266"
7|22|25||5|40|75||||"39878465"|"68169267"
0|4|10||75|162|250||||"39878465"|"68169268"
15|35|40||5|40|75||||"39878466"|"68169269"
7|19|25||2|4|5||||"39878466"|"68169270"
0|5|14||75|162|250||||"39878466"|"68169271"
0|0|1||250|425|600||||"39878466"|"68169272"
2|12|20||2|4|5||||"39878467"|"68169273"
7|22|25||5|40|75||||"39878467"|"68169274"
0|4|10||75|162|250||||"39878467"|"68169275"
5|12|25||2|4|5||||"39878468"|"68169276"
15|25|40||5|40|75||||"39878468"|"68169277"
0|3|14||75|162|250||||"39878468"|"68169278"
2|8|25||2|4|5||||"39878470"|"68169279"
