15|31|46|49|61|85|"Wet"|"145432095"|"89619008"
49|61|85|183|183|183||"145432096"|"89619009"
0|0|0|15|31|46||"145432096"|"89619010"
15|31|46|49|61|85|"Wet"|"145432096"|"89619011"
49|61|85|183|183|183||"145432097"|"89619012"
0|0|0|15|31|46||"145432097"|"89619013"
15|31|46|49|61|85|"Wet"|"145432097"|"89619014"
49|61|85|183|183|183||"145432099"|"89619015"
0|0|0|15|31|46||"145432099"|"89619016"
15|31|46|49|61|85|"Wet"|"145432099"|"89619017"
49|61|85|183|183|183||"145432101"|"89619018"
0|0|0|15|31|46||"145432101"|"89619019"
15|31|46|49|61|85|"Wet"|"145432101"|"89619020"
49|61|85|183|183|183||"145432102"|"89619021"
0|0|0|15|31|46||"145432102"|"89619022"
15|31|46|49|61|85|"Wet"|"145432102"|"89619023"
49|61|85|183|183|183||"145432103"|"89619024"
0|0|0|15|31|46||"145432103"|"89619025"
15|31|46|49|61|85|"Wet"|"145432103"|"89619026"
49|61|85|183|183|183||"145432106"|"89619027"
0|0|0|15|31|46||"145432106"|"89619028"
15|31|46|49|61|85|"Wet"|"145432106"|"89619029"
49|61|85|183|183|183||"145432107"|"89619030"
0|0|0|15|31|46||"145432107"|"89619031"
15|31|46|49|61|85|"Wet"|"145432107"|"89619032"
49|61|85|183|183|183||"145432108"|"89619033"
0|0|0|15|31|46||"145432108"|"89619034"
15|31|46|49|61|85|"Wet"|"145432108"|"89619035"
49|61|85|183|183|183||"145432111"|"89619036"
0|0|0|15|31|46||"145432111"|"89619037"
15|31|46|49|61|85|"Wet"|"145432111"|"89619038"
49|61|85|183|183|183||"145432113"|"89619039"
0|0|0|15|31|46||"145432113"|"89619040"
15|31|46|49|61|85|"Wet"|"145432113"|"89619041"
49|61|85|183|183|183||"145432114"|"89619042"
0|0|0|15|31|46||"145432114"|"89619043"
15|31|46|49|61|85|"Wet"|"145432114"|"89619044"
49|61|85|183|183|183||"145432115"|"89619045"
0|0|0|15|31|46||"145432115"|"89619046"
15|31|46|49|61|85|"Wet"|"145432115"|"89619047"
49|61|85|183|183|183||"145432118"|"89619048"
0|0|0|15|31|46||"145432118"|"89619049"
15|31|46|49|61|85|"Wet"|"145432118"|"89619050"
49|61|85|183|183|183||"145432119"|"89619051"
0|0|0|15|31|46||"145432119"|"89619052"
15|31|46|49|61|85|"Wet"|"145432119"|"89619053"
49|61|85|183|183|183||"145432120"|"89619054"
