"H3"||"H"||3||53|||79|||||0|0|2|0|8|25|45|50|75|30|35|55|25|30|50|15|20|45|0|30.4|52||2.5|||3.6|||5|||9.5|||9.8||28|55.6|80|||||||0|14|27||||0|0.5|1||||1.7|1.83|1.95|||||2.04|||4|9|14|0.03|0.06|0.09|||||10.9|||4.5|||12||0|1.5|2.9|25|30|35|4|7|10|0|0|1|".15"|".55"|0|0|0|0|0|0|0|0|0|0|0|0|0|7.5|14.4|||||||4.5|5.5|6.5|||||||||||||||||||||||||||||||||"13896838"|"39878456"
"H1"||"H"||1||0|||20|||||0|0|0|0|3|15|65|70|90|50|60|75|40|55|70|30|50|65|0|32.1|50||2.7|||3.8|||5.3|||10|||10.3||50|53.9|80|||||||0|14|27||||1|3|5||||1.1|1.25|1.4|||||1.33|||4|9|14|0.1|0.14|0.18|||||19.6|||7.9|||37||0|1.5|2.9|25|30|35|4|7|10|0|1|5|".17"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.5|8.4||||3.6|4.8|6|||||||||||||||||||||||||||||||||"13896838"|"39878457"
"H4"||"H"||4||79|||89|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0.005|0.01||||||||||||||||||||||||||||||0|0|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||"13896843"|"39878458"
"H2"||"H"||2||20|||53|||||0|0|0|0|5|25|45|65|75|30|50|60|25|45|60|20|40|55|0|30.4|52||2.5|||3.6|||5|||9.5|||9.8||28|55.6|80|||||||0|14|27||||0|1|2||||1.2|1.35|1.5|||||1.45|||4|9|14|0.08|0.1|0.12|||||15.8|||5.7|||30||0|1.5|2.9|25|30|35|4|7|10|0|0|3|".20"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.9|13.4||||3.6|4.8|6|||||||||||||||||||||||||||||||||"13896843"|"39878459"
"H3"||"H"||3||53|||79|||||0|0|2|0|8|25|45|50|75|30|35|55|25|30|50|15|20|45|0|30.4|52||2.5|||3.6|||5|||9.5|||9.8||28|55.6|80|||||||0|14|27||||0|0.5|1||||1.7|1.83|1.95|||||2.04|||4|9|14|0.03|0.06|0.09|||||10.9|||4.5|||12||0|1.5|2.9|25|30|35|4|7|10|0|0|1|".15"|".55"|0|0|0|0|0|0|0|0|0|0|0|0|0|7.5|14.4|||||||4.5|5.5|6.5|||||||||||||||||||||||||||||||||"13896843"|"39878460"
"H1"||"H"||1||0|||20|||||0|0|0|0|3|15|65|70|90|50|60|75|40|55|70|30|50|65|0|32.1|50||2.7|||3.8|||5.3|||10|||10.3||50|53.9|80|||||||0|14|27||||1|3|5||||1.1|1.25|1.4|||||1.33|||4|9|14|0.1|0.14|0.18|||||19.6|||7.9|||37||0|1.5|2.9|25|30|35|4|7|10|0|1|5|".17"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.5|8.4||||3.6|4.8|6|||||||||||||||||||||||||||||||||"13896843"|"39878461"
"H4"||"H"||4||79|||89|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0.005|0.01||||||||||||||||||||||||||||||0|0|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||"13896850"|"39878462"
"H3"||"H"||3||53|||79|||||0|0|2|0|8|25|45|50|75|30|35|55|25|30|50|15|20|45|0|30.4|52||2.5|||3.6|||5|||9.5|||9.8||28|55.6|80|||||||0|14|17||||0|0.5|1||||1.7|1.83|1.95|||||2.04|||4|9|14|0.03|0.06|0.09|||||10.9|||4.5|||12||0|1.5|2.9|25|30|35|4|7|10|0|0|1|".15"|".55"|0|0|0|0|0|0|0|0|0|0|0|0|0|7.5|9.1|||||||4.5|5.5|6.5|||||||||||||||||||||||||||||||||"13896850"|"39878463"
"H2"||"H"||2||20|||53|||||0|0|0|0|5|25|45|65|75|30|50|60|25|45|60|20|40|55|0|30.4|52||2.5|||3.6|||5|||9.5|||9.8||28|55.6|80|||||||0|14|17||||0|1|2||||1.2|1.35|1.5|||||1.45|||4|9|14|0.08|0.1|0.12|||||15.8|||5.7|||30||0|1.5|2.9|25|30|35|4|7|10|0|0|3|".20"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.9|7.9||||3.6|4.8|6|||||||||||||||||||||||||||||||||"13896850"|"39878464"
"H1"||"H"||1||0|||20|||||0|0|0|0|7|15|65|65|90|50|55|75|40|50|70|30|40|65|0|32.1|50||2.7|||3.8|||5.3|||10|||10.3||50|53.9|80|||||||0|14|17||||1|3|5||||1.1|1.25|1.4|||||1.33|||4|9|14|0.08|0.1|0.12|||||18.1|||7.3|||34||0|1.5|2.9|25|30|35|4|7|10|0|0|5|".15"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.5|4.9||||3.6|4.8|6|||||||||||||||||||||||||||||||||"13896850"|"39878465"
"H3"||"H"||3||53|||79|||||0|0|2|0|8|25|45|50|75|30|35|55|25|30|50|15|20|45|0|30.4|52||2.5|||3.6|||5|||9.5|||9.8||28|55.6|80|||||||0|14|17||||0|0.5|1||||1.7|1.83|1.95|||||2.04|||4|9|14|0.03|0.06|0.09|||||10.9|||4.5|||12||0|1.5|2.9|25|30|35|4|7|10|0|0|1|".15"|".55"|0|0|0|0|0|0|0|0|0|0|0|0|0|7.5|9.1|||||||4.5|5.5|6.5|||||||||||||||||||||||||||||||||"13896853"|"39878466"
"H1"||"H"||1||0|||20|||||0|0|0|0|7|15|65|65|90|50|55|75|40|50|70|30|40|65|0|32.1|50||2.7|||3.8|||5.3|||10|||10.3||50|53.9|80|||||||0|14|17||||1|3|5||||1.1|1.25|1.4|||||1.33|||4|9|14|0.08|0.1|0.12|||||18.1|||7.3|||34||0|1.5|2.9|25|30|35|4|7|10|0|0|5|".15"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.5|4.9||||3.6|4.8|6|||||||||||||||||||||||||||||||||"13896853"|"39878467"
"H2"||"H"||2||20|||53|||||0|0|0|0|5|25|45|65|75|30|50|60|25|45|60|20|40|55|0|30.4|52||2.5|||3.6|||5|||9.5|||9.8||28|55.6|80|||||||0|14|17||||0|1|2||||1.2|1.35|1.5|||||1.45|||4|9|14|0.08|0.1|0.12|||||15.8|||5.7|||30||0|1.5|2.9|25|30|35|4|7|10|0|0|3|".20"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.9|7.9||||3.6|4.8|6|||||||||||||||||||||||||||||||||"13896853"|"39878468"
"H4"||"H"||4||79|||89|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0.005|0.01||||||||||||||||||||||||||||||0|0|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||"13896853"|"39878469"
"Bx"||"B"||||46|||107|||||0|0|0|0|3|10|50|75|85|35|65|70|25|60|70|20|50|65|15|26|52||2.1|||3|||4.2|||8.1|||8.6||28|52|80|||||||18|22|27||||0|0.5|1||||1.7|1.85|2|||||1.97|||0.01|0.01|0.42|0.01|0.02|0.02|||||19.5|||12.2|||20||0|1.5|2.9|15|22.5|30|2|6|10|0|0|4|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0|9.1|11.7|14.4|||||||5.1|5.8|6.5|||||||||||||||||||||||||||||||||"13896861"|"39878470"
"H1"||"H"||1||0|||20|||||0|0|0|0|0|5|65|80|85|50|70|70|40|65|70|30|55|65|15|26.3|32||2.1|||3|||4.3|||8.3|||8.6||50|51.7|80|||||||0|22|27||||3|5|7||||1.1|1.25|1.4|||||1.32|||4|9|14|0.09|0.12|0.15|||||25.7|||13.9|||40||0|1.5|2.9|35|40|45|5|10|15|0|4|9|".20"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||0|5.5|7.4||||4.5|5|5.5|||||||||||||||||||||||||||||||||"13896861"|"39878471"
"H2"||"H"||2||20|||46|||||0|0|0|0|0|5|65|80|85|50|70|70|40|65|70|30|55|65|15|26|52||2.1|||3|||4.2|||8.1|||8.6||28|52|80|||||||18|22|27||||0|1.5|2||||1.2|1.35|1.5|||||1.43|||4|9|14|0.08|0.11|0.14|||||23.7|||11.3|||38||0|1.5|2.9|15|22.5|30|5|10|15|0|2|7|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||4.9|6.3|13.4||||4.5|5|5.5|||||||||||||||||||||||||||||||||"13896861"|"39878472"
"C"||"C"||||107|||152|||||0|0|0|0|5|10|50|65|85|35|50|70|25|45|70|20|40|65|15|26|52||2.1|||3|||4.2|||8.1|||8.6||28|52|80|||||||18|22|27||||0|0.5|1||||1.7|1.85|2|||||2|||0.01|0.01|0.42|0.01|0.02|0.02|||||15.5|||9.7|||16||0|1.5|2.9|15|22.5|30|2|6|10|0|0|4|".20"|".49"|0|0|0|0|0|0|0|0|0|0|0|0|9.1|11.7|14.4|||||||5.1|5.8|6.5|||||||||||||||||||||||||||||||||"13896861"|"39878473"
"C"||"C"||||107|||152|||||0|0|0|0|5|10|50|65|85|35|50|70|25|45|70|20|40|65|15|26|52||2.1|||3|||4.2|||8.1|||8.6||28|52|80|||||||18|22|27||||0|0.5|1||||1.7|1.85|2|||||2|||0.01|0.01|0.42|0.01|0.02|0.02|||||15.5|||9.7|||16||0|1.5|2.9|15|22.5|30|2|6|10|0|0|4|".20"|".49"|0|0|0|0|0|0|0|0|0|0|0|0|9.1|11.7|14.4|||||||5.1|5.8|6.5|||||||||||||||||||||||||||||||||"13896862"|"39878474"
"Bx"||"B"||||46|||107|||||0|0|0|0|3|10|50|75|85|35|65|70|25|60|70|20|50|65|15|26|52||2.1|||3|||4.2|||8.1|||8.6||28|52|80|||||||18|22|27||||0|0.5|1||||1.7|1.85|2|||||1.97|||0.01|0.01|0.42|0.01|0.02|0.02|||||19.5|||12.2|||20||0|1.5|2.9|15|22.5|30|2|6|10|0|0|4|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0|9.1|11.7|14.4|||||||5.1|5.8|6.5|||||||||||||||||||||||||||||||||"13896862"|"39878475"
"H2"||"H"||2||20|||46|||||0|0|0|0|0|5|65|80|85|50|70|70|40|65|70|30|55|65|15|26|52||2.1|||3|||4.2|||8.1|||8.6||28|52|80|||||||18|22|27||||0|1.5|2||||1.2|1.35|1.5|||||1.43|||4|9|14|0.08|0.11|0.14|||||23.7|||11.3|||38||0|1.5|2.9|15|22.5|30|5|10|15|0|2|7|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||4.9|6.3|13.4||||4.5|5|5.5|||||||||||||||||||||||||||||||||"13896862"|"39878476"
"H1"||"H"||1||0|||20|||||0|0|0|0|0|5|65|80|85|50|70|70|40|65|70|30|55|65|15|26.3|32||2.1|||3|||4.3|||8.3|||8.6||50|51.7|80|||||||0|22|27||||3|5|7||||1.1|1.25|1.4|||||1.32|||4|9|14|0.09|0.12|0.15|||||25.7|||13.9|||40||0|1.5|2.9|35|40|45|5|10|15|0|4|9|".20"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||0|5.5|7.4||||4.5|5|5.5|||||||||||||||||||||||||||||||||"13896862"|"39878477"
"H1"||"H"||1||0|||23|||||0|0|0|0|0|0|92|100|100|85|100|100|55|95|100|30|80|90|15|32.3|50||2.9|||4|||5.5|||10|||9.9||50|55.7|80|||||||0|12|17||||3|5|7||||1.15|1.28|1.4|||||1.34|||4|9|14|0.14|0.18|0.21|||||27.7|||12.2|||47||0|1.5|2.9|25|30|35|5|7.5|10|0|5|9|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|0|11.2|15.5|||||||5.1|5.8|6.5|||||||||||||||||||||||||||||||||"13896868"|"39878478"
"H2"||"H"||2||23|||94|||||0|0|0|0|0|0|75|100|100|70|100|100|50|90|100|30|70|90|15|32.1|85||2.9|||4|||5.4|||9.9|||9.9||0|55.9|80|||||||0|12|17||||0|1|3||||1.15|1.3|1.45|||||1.36|||4|9|14|0.1|0.15|0.2|||||23.3|||7.5|||48||0|1.5|2.9|20|22.5|25|2|3.5|5|0|0|3|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0|0|0|10.5|15|||||||5.6|6.5|7.3|||||||||||||||||||||||||||||||||"13896868"|"39878479"
"H3"||"H"||3||94|||152|||||0|0|0|0|2|5|60|90|100|45|85|100|20|50|100|0|15|80|15|65.6|100||5.8|||12.8|||15.5|||19.4|||12.1||0|29.4|80|||||||0|5|17||||0|0.5|1||||1.25|1.4|1.55|||||1.47|||14|78|141|0.01|0.06|0.1||13|||9.4|||3.4|||40||0|1.5|2.9||||0|0|0|0|0|0|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|0|4.6|14.3|||||||5.6|6.5|7.3|||||||||||||||||||||||||||||||||"13896868"|"39878480"
"H3"||"H"||3||61|||102|||||0|0|0|0|0|0|95|100|100|92|100|100|80|90|100|35|50|90|15|77.9|91||0.1|||0.4|||2.2|||21.4|||53.8||0|17.1|80|||||||0|5|17||||0|0.5|1||||1.2|1.35|1.5|||||1.41|||4|9|14|0.13|0.17|0.2|||||12|||3.4|||46||0|1.5|2.9|15|17.5|20|0|2|4|0|0|1|".64"|".64"|0|1|1|0|0|0|0|0|0|0|0|0|0|2.7|9.1|||||||5.6|6.5|7.3|||||||||||||||||||||||||||||||||"13896875"|"39878481"
"H2"||"H"||2||23|||61|||||0|0|0|0|0|0|95|100|100|92|100|100|65|90|100|35|50|90|15|77.9|91||0.1|||0.4|||2.2|||21.4|||53.8||0|17.1|80|||||||0|5|17||||0|1.5|2||||1.2|1.35|1.5|||||1.41|||4|9|14|0.13|0.17|0.2|||||13.9|||4.7|||46||0|1.5|2.9|15|17.5|20|0|2|4|0|0|1|".55"|".55"|0|1|1|0|0|0|0|0|0|0|0|0|0|2.7|9.2|||||||5.1|6.2|7.3|||||||||||||||||||||||||||||||||"13896875"|"39878482"
"H4"||"H"||4||102|||152|||||0|0|0|0|0|0|95|100|100|92|100|100|55|90|100|20|50|90|15|77.9|91||0.1|||0.4|||2.2|||21.4|||53.8||0|17.1|80|||||||0|5|17||||0|0.5|1||||1.2|1.35|1.5|||||1.41|||4|23|42|0.07|0.14|0.2|||||12|||3.4|||46||0|1.5|2.9|15|17.5|20|0|2|4|0|0|1|".55"|".55"|0|3|5|0|0|0|0|0|0|0|0|0|0|2.7|9.1|||||||5.6|7|8.4|||||||||||||||||||||||||||||||||"13896875"|"39878483"
"H1"||"H"||1||0|||23|||||0|0|0|0|0|0|95|100|100|92|100|100|80|90|100|35|60|90|44|63.3|85||0.3|||1.1|||3.8|||20.3|||37.8||0|26.7|49|||||||0|10|17||||3|4.5|6||||1.2|1.35|1.5|||||1.41|||4|9|14|0.13|0.17|0.21|||||21.3|||12|||45||0|1.5|2.9|15|17.5|20|0|2|4|0|0|1|".32"|".32"|0|1|1|0|0|0|0|0|0|0|0|0|0|5.5|9.4|||||||5.1|6.2|7.3|||||||||||||||||||||||||||||||||"13896875"|"39878484"
"H1"||"H"||1||0|||28|||||0|0|0|0|0|0|95|100|100|95|100|100|75|95|100|45|80|90|0|11.4|50||0.1|||0.4|||0.9|||3.4|||6.6||50|66.6|80|||||||0|22|27||||2|4|6||||1.2|1.35|1.5|||||1.41|||4|9|14|0.17|0.2|0.22|||||31|||16.8|||45||0|1.5|2.9|30|37.5|45|5|10|15|0|8|16|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0|0|0|12|14.8|||||||5.1|6.2|7.3|||||||||||||||||||||||||||||||||"13896879"|"39878485"
"H2"||"H"||2||28|||69|||||0|0|0|0|0|0|95|100|100|95|100|100|75|95|100|45|85|95|0|6.3|82||0|||0|||0.2|||1.8|||4.3||0|61.7|80|||||||18|32|35||||0|1.5|2||||1.2|1.35|1.5|||||1.41|||1.4|2.7|4|0.16|0.18|0.2|||||32.4|||19|||46||0|1.5|2.9|25|30|35|3|8|13|0|6|12|".49"|".49"|0|0|1|0|0|0|0|0|0|0|0|0|9.1|17.2|18.8|||||||5.6|6.7|7.8|||||||||||||||||||||||||||||||||"13896879"|"39878486"
"H3"||"H"||3||69|||183|||||0|0|0|0|0|0|95|100|100|95|100|100|60|95|100|30|70|95|0|11.2|82||0.1|||0.4|||0.9|||3.3|||6.5||0|66.8|80|||||||0|22|40||||0|0.5|1||||1.2|1.35|1.5|||||1.41|||1.4|2.7|4|0.12|0.16|0.2|||||27.9|||12.5|||46||0|1.5|2.9|25|30|35|3|8|13|0|4|12|".49"|".49"|0|1|15|0|0|0|0|0|0|0|0|0|0|11.7|21.3|||||||6.6|7.5|8.4|||||||||||||||||||||||||||||||||"13896879"|"39878487"
"H1"||"H"||1||0|||28|||||0|0|0|0|0|0|95|100|100|95|100|100|75|95|100|45|80|90|0|11.4|50||0.1|||0.4|||0.9|||3.4|||6.6||50|66.6|80|||||||0|22|27||||2|4|6||||1.2|1.35|1.5|||||1.41|||4|9|14|0.17|0.2|0.22|||||31|||16.8|||45||0|1.5|2.9|30|37.5|45|5|10|15|0|8|16|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0|0|0|12|14.8|||||||5.1|6.2|7.3|||||||||||||||||||||||||||||||||"13896885"|"39878488"
"H2"||"H"||2||28|||69|||||0|0|0|0|0|0|95|100|100|95|100|100|75|95|100|45|85|95|0|6.3|82||0|||0|||0.2|||1.8|||4.3||0|61.7|80|||||||18|32|35||||0|1.5|2||||1.2|1.35|1.5|||||1.41|||1.4|2.7|4|0.16|0.18|0.2|||||32.4|||19|||46||0|1.5|2.9|25|30|35|3|8|13|0|6|12|".49"|".49"|0|0|1|0|0|0|0|0|0|0|0|0|9.1|17.2|18.8|||||||5.6|6.7|7.8|||||||||||||||||||||||||||||||||"13896885"|"39878489"
"H3"||"H"||3||69|||183|||||0|0|0|0|0|0|95|100|100|95|100|100|60|95|100|30|70|95|0|11.2|82||0.1|||0.4|||0.9|||3.3|||6.5||0|66.8|80|||||||0|22|40||||0|0.5|1||||1.2|1.35|1.5|||||1.41|||1.4|2.7|4|0.12|0.16|0.2|||||27.9|||12.5|||46||0|1.5|2.9|25|30|35|3|8|13|0|4|12|".49"|".49"|0|1|15|0|0|0|0|0|0|0|0|0|0|11.7|21.3|||||||6.6|7.5|8.4|||||||||||||||||||||||||||||||||"13896885"|"39878490"
"H4"||"H"||4||102|||152|||||0|0|0|0|2|10|65|75|90|50|65|75|40|55|70|30|50|65|0|6.3|52||0|||0|||0.2|||1.8|||4.3||28|61.7|73|||||||7|32|40||||0|0.5|1||||1.7|1.83|1.95|||||1.95|||0.42|2.21|4|0.08|0.11|0.13|||||20|||17.4|||21||0|1.5|2.9|25|30|35|3|8|13|0|1|6|".24"|".43"|0|1|15|0|0|0|0|0|0|0|0|0|3.6|16.9|21.3|||||||6.6|7.5|8.4|||||||||||||||||||||||||||||||||"13896891"|"39878491"
"H1"||"H"||1||0|||30|||||0|0|0|0|0|0|95|100|100|95|100|100|75|95|100|45|80|90|0|11.4|50||0.1|||0.4|||0.9|||3.4|||6.6||50|66.6|80|||||||0|22|27||||2|4|6||||1.2|1.35|1.5|||||1.41|||4|9|14|0.17|0.2|0.22|||||31|||16.8|||45||0|1.5|2.9|30|37.5|45|5|10|15|0|8|16|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0|0|0|12|14.8|||||||5.1|6.2|7.3|||||||||||||||||||||||||||||||||"13896891"|"39878492"
"H2"||"H"||2||30|||71|||||0|0|0|0|0|0|95|100|100|95|100|100|75|95|100|45|85|95|0|6.3|82||0|||0|||0.2|||1.8|||4.3||0|61.7|80|||||||18|32|35||||0|1.5|2||||1.2|1.35|1.5|||||1.41|||1.4|2.7|4|0.16|0.18|0.2|||||32.4|||19|||46||0|1.5|2.9|25|30|35|3|8|13|0|6|12|".49"|".49"|0|0|1|0|0|0|0|0|0|0|0|0|9.1|17.2|18.8|||||||5.6|6.7|7.8|||||||||||||||||||||||||||||||||"13896891"|"39878493"
"H3"||"H"||3||71|||102|||||0|0|0|0|0|0|95|100|100|95|100|100|60|95|100|30|70|95|0|11.2|82||0.1|||0.4|||0.9|||3.3|||6.5||0|66.8|80|||||||0|22|40||||0|0.5|1||||1.2|1.35|1.5|||||1.41|||1.4|2.7|4|0.12|0.16|0.2|||||27.9|||12.5|||46||0|1.5|2.9|25|30|35|3|8|13|0|4|12|".49"|".49"|0|1|15|0|0|0|0|0|0|0|0|0|0|11.7|21.3|||||||6.6|7.5|8.4|||||||||||||||||||||||||||||||||"13896891"|"39878494"
"H2"||"H"||2||23|||56|||||0|0|0|0|0|0|90|94|100|85|85|100|70|75|100|55|70|95|15|17.9|32||0.2|||0.4|||1.2|||5.2|||10.9||45|50.1|80|||||||18|32|35||||0|1.5|2||||1.2|1.4|1.6|||||1.47|||0.42|2.21|4|0.14|0.17|0.2|||||30|||18.1|||40||0|1.5|2.9|30|35|40|6|10.5|15|1|6|16|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0||||3.2|5.9|8.4||||4.5|5|5.5|||||||||||||||||||||||||||||||||"13896894"|"39878495"
"H1"||"H"||1||0|||23|||||0|0|0|0|0|0|90|96|100|85|92|100|65|85|100|50|80|95|15|17.9|20||0.2|||0.4|||1.2|||5.2|||10.9||45|50.1|73|||||||27|32|35||||3|5|7||||1.1|1.25|1.4|||||1.31|||4|9|14|0.14|0.18|0.21|||||32.4|||20.6|||46||0|1.5|2.9|35|42|49|6|10.5|15|1|9|18|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||4.5|5.5|6.3||||4.5|5|5.5|||||||||||||||||||||||||||||||||"13896894"|"39878496"
"H4"||"H"||4||69|||79|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0.7|1.4||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"13896894"|"39878497"
"H3"||"H"||3||56|||69|||||0|0|0|0|0|5|75|94|100|70|85|100|65|75|100|50|70|95|15|17.9|32||0.2|||0.4|||1.2|||5.2|||10.9||45|50.1|80|||||||18|32|35||||0|1|2||||1.3|1.45|1.6|||||1.52|||0.42|2.21|4|0.13|0.16|0.18|||||29.9|||18.1|||39||0|1.5|2.9|30|35|40|6|10.5|15|0|6|16|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0||||3.2|6.1|8.4||||4.5|5|5.5|||||||||||||||||||||||||||||||||"13896894"|"39878498"
"H2"||"H"||2||23|||56|||||0|0|0|0|0|0|90|94|100|85|85|100|70|75|100|55|70|95|15|17.9|32||0.2|||0.4|||1.2|||5.2|||10.9||45|50.1|80|||||||18|32|35||||0|1.5|2||||1.2|1.4|1.6|||||1.47|||0.42|2.21|4|0.14|0.17|0.2|||||30|||18.1|||40||0|1.5|2.9|30|35|40|6|10.5|15|1|6|16|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0||||3.2|5.9|8.4||||4.5|5|5.5|||||||||||||||||||||||||||||||||"13896899"|"39878499"
"H4"||"H"||4||69|||79|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0.7|1.4||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"13896899"|"39878500"
"H3"||"H"||3||56|||69|||||0|0|0|0|0|5|75|94|100|70|85|100|65|75|100|50|70|95|15|17.9|32||0.2|||0.4|||1.2|||5.2|||10.9||45|50.1|80|||||||18|32|35||||0|1|2||||1.3|1.45|1.6|||||1.52|||0.42|2.21|4|0.13|0.16|0.18|||||29.9|||18.1|||39||0|1.5|2.9|30|35|40|6|10.5|15|0|6|16|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0||||3.2|6.1|8.4||||4.5|5|5.5|||||||||||||||||||||||||||||||||"13896899"|"39878501"
"H1"||"H"||1||0|||23|||||0|0|0|0|0|0|90|96|100|85|92|100|65|85|100|50|80|95|15|17.9|20||0.2|||0.4|||1.2|||5.2|||10.9||45|50.1|73|||||||27|32|35||||3|5|7||||1.1|1.25|1.4|||||1.31|||4|9|14|0.14|0.18|0.21|||||32.4|||20.6|||46||0|1.5|2.9|35|42|49|6|10.5|15|1|9|18|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||4.5|5.5|6.3||||4.5|5|5.5|||||||||||||||||||||||||||||||||"13896899"|"39878502"
"H1"||"H"||1||0|||23|||||0|0|0|0|0|0|90|96|100|85|92|100|65|85|100|50|80|95|15|17.9|20||0.2|||0.4|||1.2|||5.2|||10.9||45|50.1|73|||||||27|32|35||||3|5|7||||1.1|1.25|1.4|||||1.31|||4|9|14|0.14|0.18|0.21|||||32.4|||20.6|||46||0|1.5|2.9|35|42|49|6|10.5|15|1|9|18|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0||||4.5|5.5|6.3||||4.5|5|5.5|||||||||||||||||||||||||||||||||"13896906"|"39878503"
"H4"||"H"||4||69|||79|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0.7|1.4||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"13896906"|"39878504"
"H2"||"H"||2||23|||56|||||0|0|0|0|0|0|90|94|100|85|85|100|70|75|100|55|70|95|15|17.9|32||0.2|||0.4|||1.2|||5.2|||10.9||45|50.1|80|||||||18|32|35||||0|1.5|2||||1.2|1.4|1.6|||||1.47|||0.42|2.21|4|0.14|0.17|0.2|||||30|||18.1|||40||0|1.5|2.9|30|35|40|6|10.5|15|1|6|16|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0||||3.2|5.9|8.4||||4.5|5|5.5|||||||||||||||||||||||||||||||||"13896906"|"39878505"
"H3"||"H"||3||56|||69|||||0|0|0|0|0|5|75|94|100|70|85|100|65|75|100|50|70|95|15|17.9|32||0.2|||0.4|||1.2|||5.2|||10.9||45|50.1|80|||||||18|32|35||||0|1|2||||1.3|1.45|1.6|||||1.52|||0.42|2.21|4|0.13|0.16|0.18|||||29.9|||18.1|||39||0|1.5|2.9|30|35|40|6|10.5|15|0|6|16|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0||||3.2|6.1|8.4||||4.5|5|5.5|||||||||||||||||||||||||||||||||"13896906"|"39878506"
"H1"||"O"||1||0|||97|||||0|0|0|0|0|0|100|100|100|100|100|100||||||||60|||0|||1|||4|||25|||30|||30|||||||||10|||||75|87|99||||0.25|0.35|0.45|||||||1.5|1.4|21.7|42|0.35|0.4|0.45||||40|80|100|5|30|50||||||||||0|0|0|0|0|0|||0|8|15|0|0|0|0|0|0|0|0|0|132.7|161.5|189.3||||||||||5.1|6.5|7.8||||||||||||||||||||||||||||||"13896909"|"39878507"
"H2"||"H"||2||97|||152|||||0|0|0|0|0|0|85|95|100|75|92|100|50|80|95|30|65|90|0|43.3|85||4.2|||5.8|||7.7|||13.4|||12.2||0|39.7|73|||||||0|17|34||||0|1|3||||1.45|1.6|1.75|||||1.68|||1.4|7.7|14|0.14|0.18|0.22|||||26.4|||11.8|||35||0|1.5|2.9|25|32.5|40|5|12.5|20|0|6|18|".37"|".37"|0|10|20|0|0|0|0|0|0|0|0|0|0|10.1|20.2||||||||||6.1|7.3|8.4||||||||||||||||||||||||||||||"13896909"|"39878508"
"H1"||"H"||1||0|||25|||||0|0|0|0|0|0|90|100|100|85|100|100|70|95|100|55|80|95|15|26|32||2.1|||3|||4.2|||8.1|||8.6||50|52|80|||||||0|22|27||||3|5.5|8||||1.2|1.35|1.5|||||1.41|||1.4|2.7|4|0.15|0.18|0.21|||||32.1|||18.7|||44||0|1.5|2.9|30|39|48|6|10.5|15|1|9|18|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||0|5.5|7.4||||4.5|5|5.5|||||||||||||||||||||||||||||||||"13896916"|"39878509"
