"Very channery"|"80366243"|"21896105"
"Channery"|"80366318"|"21895000"
"Very channery"|"80366379"|"21896076"
"Channery"|"80366386"|"21896114"
"Very channery"|"80366477"|"21895023"
"Very channery"|"80366511"|"21896043"
"Channery"|"80366513"|"21896050"
"Very channery"|"80366527"|"21896110"
"Channery"|"80366570"|"21895477"
"Channery"|"80366579"|"21895500"
"Very channery"|"80366695"|"21896078"
"Channery"|"80366697"|"21896087"
"Channery"|"80366711"|"21895628"
"Channery"|"80366745"|"21895465"
"Very channery"|"80366804"|"21895999"
"Channery"|"80366806"|"21896001"
"Very channery"|"80366836"|"21895332"
"Very channery"|"80366838"|"21895339"
"Very channery"|"80366861"|"21896038"
"Gravelly"|"80366879"|"21895815"
"Channery"|"80366931"|"21895485"
"Very flaggy"|"80366988"|"21896025"
"Very channery"|"80365025"|"21895701"
"Channery"|"80365043"|"21895752"
"Channery"|"80365057"|"21895794"
"Very channery"|"80365073"|"21895927"
"Channery"|"80365100"|"21895873"
"Channery"|"80365150"|"21895425"
"Very channery"|"80365157"|"21895694"
"Very flaggy"|"80365166"|"21895720"
"Channery"|"80365216"|"21895842"
"Channery"|"80365234"|"21895450"
"Gravelly"|"80365248"|"21895087"
"Channery"|"80365300"|"21895703"
"Very channery"|"80365307"|"21895724"
"Very channery"|"80365418"|"21895682"
"Gravelly"|"80365475"|"21895917"
"Channery"|"80365509"|"21895890"
"Very channery"|"80365511"|"21895897"
"Very channery"|"80365559"|"21895152"
"Very channery"|"80365561"|"21895156"
"Very channery"|"80365566"|"21895172"
"Channery"|"80365575"|"21895182"
"Channery"|"80365586"|"21895218"
"Very gravelly"|"80365593"|"21895229"
"Very channery"|"80365618"|"21895562"
"Channery"|"80365636"|"21895980"
"Very channery"|"80365659"|"21895966"
"Very gravelly"|"80365677"|"21895097"
"Gravelly"|"80365691"|"21895114"
"Gravelly"|"80365693"|"21895116"
"Channery"|"80365720"|"21895153"
"Channery"|"80365777"|"21895592"
"Very channery"|"80365870"|"21895163"
"Channery"|"80365893"|"21895219"
"Channery"|"80365959"|"21895965"
"Very gravelly"|"80365993"|"21895100"
"Gravelly"|"80366004"|"21895131"
"Channery"|"80366027"|"21895180"
"Channery"|"80366029"|"21895181"
"Channery"|"80366070"|"21895563"
"Channery"|"80366109"|"21895958"
"Extremely channery"|"80366111"|"21895967"
"Very gravelly"|"80366134"|"21894958"
"Very channery"|"80366161"|"21894990"
"Mucky"|"80366209"|"21895058"
"Extremely channery"|"80366227"|"21896054"
"Extremely channery"|"80366236"|"21896082"
"Extremely channery"|"80366245"|"21896107"
"Channery"|"80365261"|"21895612"
"Mucky"|"80365263"|"21895386"
"Channery"|"80365296"|"21895692"
"Channery"|"80365297"|"21895695"
"Very channery"|"80365298"|"21895697"
"Channery"|"80365312"|"21895744"
"Flaggy"|"80365328"|"21895788"
"Channery"|"80365347"|"21895407"
"Gravelly"|"80365361"|"21895851"
"Very gravelly"|"80365395"|"21895608"
"Channery"|"80365429"|"21895431"
"Very channery"|"80365447"|"21895730"
"Channery"|"80365448"|"21895732"
"Very flaggy"|"80365464"|"21895780"
"Very channery"|"80365465"|"21895782"
"Very channery"|"80365496"|"21895840"
"Very channery"|"80365498"|"21895846"
"Very channery"|"80365514"|"21895448"
"Channery"|"80365545"|"21895135"
"Very channery"|"80365562"|"21895160"
"Channery"|"80365563"|"21895162"
"Channery"|"80365579"|"21895195"
"Channery"|"80365614"|"21895549"
"Very channery"|"80365649"|"21895947"
"Channery"|"80365682"|"21895107"
"Very channery"|"80365762"|"21895544"
"Very channery"|"80365765"|"21895557"
"Flaggy"|"80365781"|"21895976"
"Channery"|"80365797"|"21895943"
"Gravelly"|"80365848"|"21895133"
"Channery"|"80365898"|"21895224"
"Very flaggy"|"80365913"|"21895530"
"Parachannery"|"80365947"|"21895940"
"Very channery"|"80366013"|"21895146"
"Extremely gravelly"|"80366048"|"21895247"
"Very flaggy"|"80366066"|"21895551"
"Channery"|"80366081"|"21895586"
"Very flaggy"|"80366082"|"21895597"
"Very channery"|"80366113"|"21895969"
"Very channery"|"80366150"|"21894976"
"Very gravelly"|"80366183"|"21895017"
"Very gravelly"|"80366247"|"21895055"
"Very gravelly"|"80366249"|"21895057"
"Channery"|"80366281"|"21895447"
"Mucky"|"80366314"|"21894993"
"Very channery"|"80366347"|"21895030"
"Very channery"|"80366382"|"21896097"
"Channery"|"80366397"|"21895642"
"Channery"|"80366400"|"21895644"
"Channery"|"80366414"|"21895272"
"Channery"|"80366416"|"21895274"
"Very channery"|"80366417"|"21895282"
"Channery"|"80366432"|"21895486"
"Channery"|"80366434"|"21895488"
"Channery"|"80366481"|"21895025"
"Channery"|"80366484"|"21895032"
"Very channery"|"80366517"|"21896070"
"Channery"|"80366534"|"21895624"
"Mucky"|"80366548"|"21895256"
"Very channery"|"80366550"|"21895261"
"Channery"|"80366616"|"21894985"
"Channery"|"80366685"|"21896042"
"Channery"|"80366700"|"21896094"
"Highly organic"|"80366700"|"21896095"
"Very channery"|"80366716"|"21895640"
"Channery"|"80366718"|"21895646"
"Channery"|"80366748"|"21895475"
"Channery"|"80366752"|"21895493"
"Mucky"|"80366767"|"21895800"
"Extremely channery"|"80366783"|"21895300"
"Channery"|"80366784"|"21895310"
"Extremely channery"|"80366798"|"21895362"
"Very channery"|"80366801"|"21895376"
"Gravelly"|"80366818"|"21895808"
"Extremely channery"|"80366832"|"21895317"
"Very channery"|"80366834"|"21895323"
"Extremely channery"|"80366835"|"21895325"
"Extremely channery"|"80366850"|"21895998"
"Extremely channery"|"80366901"|"21895352"
"Very channery"|"80366917"|"21896021"
"Channery"|"80366968"|"21895331"
"Extremely channery"|"80366969"|"21895333"
"Channery"|"80366106"|"21895950"
"Channery"|"80366125"|"21894938"
"Channery"|"80366224"|"21896040"
"Channery"|"80366240"|"21896090"
"Very channery"|"80366241"|"21896091"
"Channery"|"80366259"|"21895638"
"Channery"|"80366275"|"21895278"
"Gravelly"|"80366289"|"21894952"
"Very gravelly"|"80366290"|"21894953"
"Channery"|"80366308"|"21894971"
"Very gravelly"|"80366341"|"21895027"
"Channery"|"80366391"|"21895621"
"Channery"|"80366422"|"21895468"
"Channery"|"80366425"|"21895471"
"Channery"|"80366456"|"21894986"
"Gravelly"|"80366489"|"21895039"
"Very channery"|"80366539"|"21895639"
"Extremely channery"|"80366556"|"21895276"
"Very channery"|"80366575"|"21895489"
"Channery"|"80366576"|"21895491"
"Very channery"|"80366607"|"21894973"
"Gravelly"|"80366657"|"21895044"
"Channery"|"80366692"|"21896065"
"Channery"|"80366707"|"21895618"
"Channery"|"80366708"|"21895619"
"Channery"|"80366742"|"21895462"
"Very channery"|"80366790"|"21895329"
"Channery"|"80366791"|"21895330"
"Channery"|"80366908"|"21895371"
"Extremely channery"|"80366975"|"21895358"
"Very channery"|"80366976"|"21895365"
"Very channery"|"80364970"|"21895080"
"Channery"|"80365003"|"21895672"
"Channery"|"80365020"|"21895689"
"Channery"|"80365036"|"21895727"
"Channery"|"80365052"|"21895779"
"Very flaggy"|"80365055"|"21895792"
"Extremely channery"|"80365088"|"21895834"
"Very channery"|"80365102"|"21895886"
"Channery"|"80365186"|"21895787"
"Channery"|"80365188"|"21895905"
"Very channery"|"80365204"|"21895405"
"Very channery"|"80365306"|"21895722"
"Very channery"|"80365355"|"21895830"
"Channery"|"80365387"|"21895090"
"Channery"|"80365388"|"21895092"
"Gravelly"|"80365389"|"21895095"
"Very gravelly"|"80365406"|"21895390"
"Channery"|"80365453"|"21895748"
"Very flaggy"|"80365454"|"21895750"
"Channery"|"80365470"|"21895250"
"Channery"|"80365488"|"21895412"
"Channery"|"80365490"|"21895817"
"Very channery"|"80365505"|"21895876"
"Fine gravelly"|"80365522"|"21895103"
"Gravelly"|"80365523"|"21895105"
"Very gravelly"|"80365537"|"21895125"
"Channery"|"80365557"|"21895144"
"Channery"|"80365621"|"21895567"
"Very channery"|"80365655"|"21895960"
"Channery"|"80365737"|"21895214"
"Channery"|"80365754"|"21895521"
"Flaggy"|"80365757"|"21895533"
"Channery"|"80365774"|"21895577"
"Very gravelly"|"80365841"|"21895113"
"Channery"|"80365889"|"21895206"
"Very channery"|"80365891"|"21895216"
"Very gravelly"|"80365991"|"21895096"
"Channery"|"80366025"|"21895178"
"Channery"|"80366056"|"21895517"
"Channery"|"80366105"|"21895949"
"Channery"|"80366140"|"21894966"
"Channery"|"80366188"|"21895020"
"Very channery"|"80366225"|"21896041"
"Channery"|"80366242"|"21896104"
"Extremely channery"|"80366255"|"21895627"
"Channery"|"80366256"|"21895636"
"Channery"|"80366274"|"21895277"
"Gravelly"|"80366356"|"21895042"
"Channery"|"80366358"|"21895054"
"Extremely channery"|"80366372"|"21896049"
"Very channery"|"80366424"|"21895470"
"Very gravelly"|"80366490"|"21895045"
"Very gravelly"|"80366491"|"21895047"
"Very gravelly"|"80366507"|"21895074"
"Very gravelly"|"80366592"|"21894955"
"Channery"|"80366606"|"21894970"
"Channery"|"80366626"|"21894999"
"Channery"|"80366643"|"21895022"
"Gravelly"|"80366674"|"21895060"
"Gravelly"|"80366676"|"21895063"
"Extremely flaggy"|"80366690"|"21896060"
"Mucky"|"80366743"|"21895463"
"Extremely channery"|"80366792"|"21895344"
"Extremely channery"|"80366807"|"21896002"
"Very channery"|"80366826"|"21895296"
"Channery"|"80366843"|"21895357"
"Channery"|"80366859"|"21896031"
"Channery"|"80366892"|"21895308"
"Very channery"|"80366909"|"21896007"
"Gravelly"|"80366943"|"21895798"
"Extremely channery"|"80366958"|"21895293"
"Extremely channery"|"80366960"|"21895302"
"Channery"|"80366992"|"21896039"
"Channery"|"80366221"|"21895653"
"Extremely channery"|"80366228"|"21896055"
"Extremely channery"|"80366235"|"21896081"
"Very channery"|"80366237"|"21896083"
"Extremely channery"|"80366244"|"21896106"
"Extremely channery"|"80366246"|"21896108"
"Very channery"|"80366251"|"21895615"
"Channery"|"80366253"|"21895617"
"Channery"|"80366276"|"21895279"
"Gravelly"|"80366328"|"21895008"
"Channery"|"80366346"|"21895029"
"Extremely gravelly"|"80366362"|"21895067"
"Channery"|"80366396"|"21895632"
"Channery"|"80366471"|"21895010"
"Channery"|"80366553"|"21895267"
"Channery"|"80366564"|"21895461"
"Channery"|"80366594"|"21894963"
"Extremely channery"|"80366696"|"21896080"
"Extremely channery"|"80366703"|"21896109"
"Very channery"|"80366755"|"21895495"
"Channery"|"80366780"|"21895297"
"Extremely channery"|"80366787"|"21895314"
"Channery"|"80366789"|"21895328"
"Very flaggy"|"80366814"|"21896028"
"Mucky"|"80366819"|"21895810"
"Extremely flaggy"|"80366844"|"21895359"
"Extremely flaggy"|"80366846"|"21895368"
"Very channery"|"80366848"|"21895374"
"Channery"|"80366862"|"21895795"
"Very channery"|"80366887"|"21895290"
"Channery"|"80366905"|"21895369"
"Channery"|"80366923"|"21895467"
"Channery"|"80366964"|"21895316"
"Channery"|"80366978"|"21895373"
"Very channery"|"80366980"|"21895997"
"Channery"|"80364999"|"21895663"
"Channery"|"80365017"|"21895439"
"Flaggy"|"80365033"|"21895715"
"Channery"|"80365067"|"21895914"
"Channery"|"80365081"|"21895411"
"Very channery"|"80365140"|"21895683"
"Channery"|"80365149"|"21895424"
"Channery"|"80365174"|"21895746"
"Very channery"|"80365192"|"21895921"
"Very channery"|"80365283"|"21895687"
"Channery"|"80365285"|"21895688"
"Very channery"|"80365299"|"21895698"
"Very flaggy"|"80365317"|"21895756"
"Very flaggy"|"80365324"|"21895774"
"Extremely channery"|"80365333"|"21895908"
"Gravelly"|"80365335"|"21895912"
"Very channery"|"80365383"|"21895079"
"Gravelly"|"80365394"|"21895606"
"Gravelly"|"80365401"|"21895387"
"Very channery"|"80365449"|"21895737"
"Channery"|"80365460"|"21895770"
"Very channery"|"80365501"|"21895862"
"Very channery"|"80365560"|"21895154"
"Very channery"|"80365567"|"21895174"
"Channery"|"80365576"|"21895184"
"Channery"|"80365628"|"21895583"
"Channery"|"80365683"|"21895108"
"Gravelly"|"80365692"|"21895115"
"Channery"|"80365767"|"21895559"
"Very channery"|"80365783"|"21895978"
"Fine gravelly"|"80365828"|"21895098"
"Channery"|"80365878"|"21895177"
"Very channery"|"80365919"|"21895546"
"Channery"|"80366037"|"21895221"
"Very gravelly"|"80366119"|"21894935"
"Very gravelly"|"80366135"|"21894959"
"Very gravelly"|"80366137"|"21894961"
"Mucky"|"80366151"|"21894977"
"Gravelly"|"80366153"|"21894979"
"Gravelly"|"80366219"|"21895070"
"Very channery"|"80366260"|"21895647"
"Very channery"|"80366278"|"21895889"
"Channery"|"80366378"|"21896075"
"Very flaggy"|"80366385"|"21896113"
"Channery"|"80366412"|"21895264"
"Channery"|"80366453"|"21894984"
"Channery"|"80366519"|"21896077"
"Very flaggy"|"80366521"|"21896086"
"Channery"|"80366530"|"21895613"
"Channery"|"80366535"|"21895629"
"Channery"|"80366562"|"21895458"
"Gravelly"|"80366596"|"21894964"
"Very gravelly"|"80366646"|"21895024"
"Gravelly"|"80366653"|"21895034"
"Very channery"|"80366687"|"21896051"
"Very channery"|"80366689"|"21896058"
"Channery"|"80366744"|"21895464"
"Gravelly"|"80366771"|"21895801"
"Extremely channery"|"80366803"|"21895379"
"Extremely channery"|"80366805"|"21896000"
"Channery"|"80366812"|"21896026"
"Channery"|"80366839"|"21895341"
"Channery"|"80366855"|"21896017"
"Channery"|"80366937"|"21895501"
"Extremely flaggy"|"80366971"|"21895342"
"Very channery"|"80366987"|"21896023"
"Channery"|"80366252"|"21895616"
"Extremely channery"|"80366254"|"21895626"
"Channery"|"80366279"|"21895446"
"Very gravelly"|"80366288"|"21894951"
"Very channery"|"80366345"|"21895028"
"Gravelly"|"80366354"|"21895040"
"Very gravelly"|"80366361"|"21895066"
"Very gravelly"|"80366363"|"21895068"
"Channery"|"80366402"|"21895252"
"Channery"|"80366404"|"21895253"
"Channery"|"80366429"|"21895480"
"Extremely channery"|"80366520"|"21896079"
"Channery"|"80366636"|"21895007"
"Gravelly"|"80366654"|"21895035"
"Very channery"|"80366688"|"21896053"
"Very channery"|"80366713"|"21895633"
"Very channery"|"80366736"|"21895280"
"Channery"|"80366763"|"21895796"
"Very channery"|"80366781"|"21895298"
"Channery"|"80366786"|"21895312"
"Highly organic"|"80366786"|"21895313"
"Channery"|"80366788"|"21895327"
"Very channery"|"80366813"|"21896027"
"Very channery"|"80366831"|"21895315"
"Extremely channery"|"80366847"|"21895372"
"Channery"|"80366886"|"21895289"
"Very channery"|"80366913"|"21896011"
"Channery"|"80366936"|"21895497"
"Gravelly"|"80366954"|"21895809"
"Channery"|"80366979"|"21895375"
"Channery"|"80365132"|"21895659"
"Channery"|"80365143"|"21895685"
"Channery"|"80365191"|"21895920"
"Extremely channery"|"80365209"|"21895418"
"Gravelly"|"80365223"|"21895867"
"Gravelly"|"80365227"|"21895880"
"Gravelly"|"80365257"|"21895605"
"Extremely channery"|"80365277"|"21895670"
"Channery"|"80365318"|"21895758"
"Extremely channery"|"80365341"|"21895930"
"Channery"|"80365343"|"21895395"
"Channery"|"80365357"|"21895839"
"Channery"|"80365416"|"21895675"
"Channery"|"80365427"|"21895426"
"Extremely channery"|"80365432"|"21895438"
"Very flaggy"|"80365457"|"21895762"
"Channery"|"80365484"|"21895401"
"Very channery"|"80365493"|"21895829"
"Very channery"|"80365500"|"21895852"
"Gravelly"|"80365536"|"21895123"
"Channery"|"80365568"|"21895176"
"Channery"|"80365616"|"21895555"
"Channery"|"80365716"|"21895147"
"Channery"|"80365718"|"21895149"
"Very channery"|"80365725"|"21895186"
"Channery"|"80365727"|"21895189"
"Extremely gravelly"|"80365743"|"21895238"
"Very gravelly"|"80365745"|"21895240"
"Channery"|"80365759"|"21895535"
"Channery"|"80365770"|"21895569"
"Channery"|"80365802"|"21895956"
"Channery"|"80365845"|"21895128"
"Very channery"|"80365909"|"21895523"
"Channery"|"80365934"|"21895590"
"Channery"|"80365936"|"21895595"
"Channery"|"80366020"|"21895170"
"Channery"|"80366034"|"21895202"
"Channery"|"80366036"|"21895205"
"Channery"|"80366059"|"21895526"
"Channery"|"80366077"|"21895574"
"Very channery"|"80366093"|"21895985"
"Very channery"|"80366095"|"21895987"
"Extremely channery"|"80366229"|"21896056"
"Very channery"|"80366234"|"21896068"
"Very channery"|"80366238"|"21896084"
"Very channery"|"80366261"|"21895648"
"Very channery"|"80366427"|"21895478"
"Gravelly"|"80366488"|"21895038"
"Very channery"|"80366538"|"21895634"
"Channery"|"80366547"|"21895254"
"Channery"|"80366561"|"21895456"
"Gravelly"|"80366620"|"21894991"
"Very gravelly"|"80366677"|"21895065"
"Channery"|"80366679"|"21895075"
"Channery"|"80366702"|"21896102"
"Very channery"|"80366704"|"21896111"
"Channery"|"80366747"|"21895474"
"Very channery"|"80366754"|"21895494"
"Channery"|"80366772"|"21895807"
"Channery"|"80366795"|"21895347"
"Very channery"|"80366845"|"21895366"
"Very channery"|"80366881"|"21895284"
"Channery"|"80366888"|"21895291"
"Channery"|"80366911"|"21896009"
"Channery"|"80366922"|"21895466"
"Channery"|"80366929"|"21895482"
"Channery"|"80366940"|"21895858"
